time,ap,inter,util,noise,cl
2019-06-01 02:50:00+1000,adam-ap-office,17.0,17.0,-96.0,-1
2019-06-01 02:50:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-01 02:50:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 03:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 03:05:00+1000,adam-ap-office,13.0,13.0,-87.0,-1
2019-06-01 03:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 03:20:00+1000,APb0aa.776a.1788,26.0,26.0,-87.0,-1
2019-06-01 03:20:00+1000,3804_sda,24.0,22.0,-96.0,-1
2019-06-01 03:20:00+1000,adam-ap-office,16.0,16.0,-94.0,-1
2019-06-01 03:35:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 03:35:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-01 03:35:00+1000,adam-ap-office,16.0,16.0,-89.0,-1
2019-06-01 03:50:00+1000,adam-ap-office,16.0,16.0,-94.0,-1
2019-06-01 03:50:00+1000,APb0aa.776a.1788,7.0,7.0,-82.0,-1
2019-06-01 03:50:00+1000,3804_sda,9.0,8.0,-96.0,-1
2019-06-01 04:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 04:05:00+1000,APb0aa.776a.1788,8.0,8.0,-85.0,-1
2019-06-01 04:05:00+1000,adam-ap-office,15.0,15.0,-95.0,-1
2019-06-01 04:20:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 04:20:00+1000,adam-ap-office,15.0,15.0,-88.0,-1
2019-06-01 04:20:00+1000,3804_sda,16.0,8.0,-96.0,-1
2019-06-01 04:35:00+1000,3804_sda,8.0,8.0,-93.0,-1
2019-06-01 04:35:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 04:35:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 04:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 04:50:00+1000,APb0aa.776a.1788,8.0,8.0,-88.0,-1
2019-06-01 04:50:00+1000,adam-ap-office,16.0,16.0,-62.0,-1
2019-06-01 05:05:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 05:05:00+1000,adam-ap-office,16.0,16.0,-87.0,-1
2019-06-01 05:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 05:20:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 05:20:00+1000,adam-ap-office,16.0,16.0,-87.0,-1
2019-06-01 05:20:00+1000,APb0aa.776a.1788,8.0,8.0,-91.0,-1
2019-06-01 05:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 05:35:00+1000,APb0aa.776a.1788,6.0,6.0,-90.0,-1
2019-06-01 05:35:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 05:50:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 05:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 05:50:00+1000,adam-ap-office,16.0,16.0,-94.0,-1
2019-06-01 06:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 06:05:00+1000,adam-ap-office,16.0,16.0,-94.0,-1
2019-06-01 06:05:00+1000,APb0aa.776a.1788,37.0,37.0,-76.0,-1
2019-06-01 06:20:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 06:20:00+1000,APb0aa.776a.1788,7.0,7.0,-93.0,-1
2019-06-01 06:20:00+1000,adam-ap-office,18.0,18.0,-72.0,-1
2019-06-01 06:35:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-01 06:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 06:35:00+1000,adam-ap-office,16.0,16.0,-87.0,-1
2019-06-01 06:50:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 06:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 06:50:00+1000,adam-ap-office,17.0,17.0,-90.0,-1
2019-06-01 07:05:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-01 07:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 07:05:00+1000,adam-ap-office,16.0,16.0,-77.0,-1
2019-06-01 07:20:00+1000,3804_sda,23.0,16.0,-97.0,-1
2019-06-01 07:20:00+1000,adam-ap-office,17.0,17.0,-90.0,-1
2019-06-01 07:20:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 07:35:00+1000,APb0aa.776a.1788,6.0,6.0,-95.0,-1
2019-06-01 07:35:00+1000,adam-ap-office,16.0,16.0,-89.0,-1
2019-06-01 07:35:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 07:50:00+1000,APb0aa.776a.1788,19.0,19.0,-90.0,-1
2019-06-01 07:50:00+1000,3804_sda,24.0,24.0,-94.0,-1
2019-06-01 07:50:00+1000,adam-ap-office,12.0,12.0,-91.0,-1
2019-06-01 08:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 08:05:00+1000,APb0aa.776a.1788,7.0,7.0,-82.0,-1
2019-06-01 08:05:00+1000,adam-ap-office,14.0,14.0,-90.0,-1
2019-06-01 08:20:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 08:20:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-01 08:20:00+1000,adam-ap-office,30.0,30.0,-88.0,-1
2019-06-01 08:35:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 08:35:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 08:35:00+1000,APb0aa.776a.1788,6.0,6.0,-89.0,-1
2019-06-01 08:50:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-01 08:50:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 08:50:00+1000,APb0aa.776a.1788,12.0,12.0,-89.0,-1
2019-06-01 09:05:00+1000,adam-ap-office,15.0,15.0,-88.0,-1
2019-06-01 09:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 09:05:00+1000,APb0aa.776a.1788,7.0,7.0,-91.0,-1
2019-06-01 09:20:00+1000,APb0aa.776a.1788,7.0,7.0,-91.0,-1
2019-06-01 09:20:00+1000,3804_sda,8.0,8.0,-95.0,-1
2019-06-01 09:20:00+1000,adam-ap-office,16.0,16.0,-77.0,-1
2019-06-01 09:35:00+1000,3804_sda,9.0,9.0,-86.0,-1
2019-06-01 09:35:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 09:35:00+1000,APb0aa.776a.1788,8.0,8.0,-92.0,-1
2019-06-01 09:50:00+1000,APb0aa.776a.1788,9.0,9.0,-90.0,-1
2019-06-01 09:50:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 09:50:00+1000,3804_sda,9.0,9.0,-95.0,-1
2019-06-01 10:05:00+1000,3804_sda,9.0,9.0,-89.0,-1
2019-06-01 10:05:00+1000,APb0aa.776a.1788,9.0,9.0,-88.0,-1
2019-06-01 10:05:00+1000,adam-ap-office,15.0,15.0,-91.0,-1
2019-06-01 10:20:00+1000,3804_sda,9.0,9.0,-95.0,-1
2019-06-01 10:20:00+1000,adam-ap-office,17.0,17.0,-88.0,-1
2019-06-01 10:20:00+1000,APb0aa.776a.1788,7.0,7.0,-85.0,-1
2019-06-01 10:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-01 10:35:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 10:35:00+1000,APb0aa.776a.1788,7.0,7.0,-80.0,-1
2019-06-01 10:50:00+1000,3804_sda,13.0,13.0,-96.0,-1
2019-06-01 10:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 10:50:00+1000,adam-ap-office,20.0,20.0,-93.0,-1
2019-06-01 11:05:00+1000,adam-ap-office,16.0,16.0,-89.0,-1
2019-06-01 11:05:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 11:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 11:20:00+1000,adam-ap-office,19.0,19.0,-88.0,-1
2019-06-01 11:20:00+1000,3804_sda,35.0,35.0,-97.0,-1
2019-06-01 11:20:00+1000,APb0aa.776a.1788,7.0,7.0,-81.0,-1
2019-06-01 11:35:00+1000,APb0aa.776a.1788,7.0,7.0,-87.0,-1
2019-06-01 11:35:00+1000,adam-ap-office,14.0,14.0,-87.0,-1
2019-06-01 11:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 11:50:00+1000,APb0aa.776a.1788,6.0,6.0,-95.0,-1
2019-06-01 11:50:00+1000,3804_sda,35.0,35.0,-96.0,-1
2019-06-01 11:50:00+1000,adam-ap-office,92.0,92.0,-95.0,-1
2019-06-01 12:05:00+1000,APb0aa.776a.1788,7.0,7.0,-94.0,-1
2019-06-01 12:05:00+1000,3804_sda,24.0,24.0,-97.0,-1
2019-06-01 12:05:00+1000,adam-ap-office,38.0,38.0,-89.0,-1
2019-06-01 12:20:00+1000,adam-ap-office,14.0,14.0,-94.0,-1
2019-06-01 12:20:00+1000,3804_sda,45.0,30.0,-97.0,-1
2019-06-01 12:20:00+1000,APb0aa.776a.1788,87.0,87.0,-90.0,-1
2019-06-01 12:35:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 12:35:00+1000,adam-ap-office,24.0,24.0,-88.0,-1
2019-06-01 12:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-01 12:50:00+1000,adam-ap-office,16.0,16.0,-87.0,-1
2019-06-01 12:50:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-01 12:50:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-01 13:05:00+1000,APb0aa.776a.1788,36.0,36.0,-90.0,-1
2019-06-01 13:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 13:05:00+1000,adam-ap-office,16.0,16.0,-88.0,-1
2019-06-01 13:20:00+1000,3804_sda,27.0,11.0,-96.0,-1
2019-06-01 13:20:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 13:20:00+1000,adam-ap-office,26.0,26.0,-88.0,-1
2019-06-01 13:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 13:35:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-01 13:35:00+1000,adam-ap-office,12.0,12.0,-87.0,-1
2019-06-01 13:50:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-01 13:50:00+1000,3804_sda,11.0,11.0,-96.0,-1
2019-06-01 13:50:00+1000,adam-ap-office,51.0,51.0,-89.0,-1
2019-06-01 14:05:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 14:05:00+1000,adam-ap-office,12.0,12.0,-90.0,-1
2019-06-01 14:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 14:20:00+1000,3804_sda,17.0,11.0,-97.0,-1
2019-06-01 14:20:00+1000,APb0aa.776a.1788,35.0,35.0,-89.0,-1
2019-06-01 14:20:00+1000,adam-ap-office,13.0,13.0,-92.0,-1
2019-06-01 14:35:00+1000,APb0aa.776a.1788,6.0,6.0,-89.0,-1
2019-06-01 14:35:00+1000,adam-ap-office,11.0,11.0,-89.0,-1
2019-06-01 14:35:00+1000,3804_sda,9.0,9.0,-94.0,-1
2019-06-01 14:50:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-01 14:50:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 14:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 15:05:00+1000,APb0aa.776a.1788,6.0,6.0,-87.0,-1
2019-06-01 15:05:00+1000,adam-ap-office,14.0,14.0,-89.0,-1
2019-06-01 15:05:00+1000,3804_sda,25.0,9.0,-97.0,-1
2019-06-01 15:20:00+1000,APb0aa.776a.1788,5.0,5.0,-83.0,-1
2019-06-01 15:20:00+1000,3804_sda,14.0,9.0,-97.0,-1
2019-06-01 15:20:00+1000,adam-ap-office,10.0,10.0,-87.0,-1
2019-06-01 15:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 15:35:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-01 15:35:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 15:50:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-01 15:50:00+1000,APb0aa.776a.1788,10.0,10.0,-88.0,-1
2019-06-01 15:50:00+1000,adam-ap-office,11.0,11.0,-96.0,-1
2019-06-01 16:05:00+1000,APb0aa.776a.1788,6.0,6.0,-91.0,-1
2019-06-01 16:05:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-01 16:05:00+1000,adam-ap-office,11.0,11.0,-89.0,-1
2019-06-01 16:20:00+1000,adam-ap-office,11.0,11.0,-89.0,-1
2019-06-01 16:20:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 16:20:00+1000,3804_sda,20.0,9.0,-87.0,-1
2019-06-01 16:35:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-01 16:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 16:35:00+1000,adam-ap-office,11.0,11.0,-82.0,-1
2019-06-01 16:50:00+1000,adam-ap-office,11.0,11.0,-89.0,-1
2019-06-01 16:50:00+1000,APb0aa.776a.1788,6.0,6.0,-89.0,-1
2019-06-01 16:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 17:05:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-01 17:05:00+1000,3804_sda,25.0,25.0,-96.0,-1
2019-06-01 17:05:00+1000,adam-ap-office,92.0,92.0,-89.0,-1
2019-06-01 17:20:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 17:20:00+1000,adam-ap-office,12.0,12.0,-82.0,-1
2019-06-01 17:20:00+1000,3804_sda,12.0,9.0,-96.0,-1
2019-06-01 17:35:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-01 17:35:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-01 17:35:00+1000,adam-ap-office,18.0,18.0,-87.0,-1
2019-06-01 17:50:00+1000,adam-ap-office,12.0,12.0,-87.0,-1
2019-06-01 17:50:00+1000,3804_sda,8.0,8.0,-95.0,-1
2019-06-01 17:50:00+1000,APb0aa.776a.1788,7.0,7.0,-91.0,-1
2019-06-01 18:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 18:05:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 18:05:00+1000,APb0aa.776a.1788,7.0,7.0,-86.0,-1
2019-06-01 18:20:00+1000,3804_sda,13.0,9.0,-96.0,-1
2019-06-01 18:20:00+1000,APb0aa.776a.1788,7.0,7.0,-94.0,-1
2019-06-01 18:20:00+1000,adam-ap-office,12.0,12.0,-80.0,-1
2019-06-01 18:35:00+1000,3804_sda,10.0,10.0,-96.0,-1
2019-06-01 18:35:00+1000,adam-ap-office,13.0,13.0,-94.0,-1
2019-06-01 18:35:00+1000,APb0aa.776a.1788,14.0,14.0,-82.0,-1
2019-06-01 18:50:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 18:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 18:50:00+1000,adam-ap-office,14.0,14.0,-95.0,-1
2019-06-01 19:05:00+1000,adam-ap-office,21.0,21.0,-90.0,-1
2019-06-01 19:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 19:05:00+1000,APb0aa.776a.1788,17.0,17.0,-96.0,-1
2019-06-01 19:20:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 19:20:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 19:20:00+1000,APb0aa.776a.1788,3.0,3.0,-89.0,-1
2019-06-01 19:35:00+1000,3804_sda,9.0,9.0,-96.0,-1
2019-06-01 19:35:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-01 19:35:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 19:50:00+1000,adam-ap-office,14.0,14.0,-93.0,-1
2019-06-01 19:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 19:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 20:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 20:05:00+1000,adam-ap-office,20.0,20.0,-94.0,-1
2019-06-01 20:05:00+1000,APb0aa.776a.1788,9.0,9.0,-89.0,-1
2019-06-01 20:20:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 20:20:00+1000,3804_sda,13.0,9.0,-96.0,-1
2019-06-01 20:20:00+1000,APb0aa.776a.1788,10.0,10.0,-90.0,-1
2019-06-01 20:35:00+1000,APb0aa.776a.1788,7.0,7.0,-86.0,-1
2019-06-01 20:35:00+1000,3804_sda,19.0,19.0,-93.0,-1
2019-06-01 20:35:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 20:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-01 20:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 20:50:00+1000,adam-ap-office,12.0,12.0,-90.0,-1
2019-06-01 21:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-01 21:05:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-01 21:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 21:20:00+1000,adam-ap-office,13.0,13.0,-89.0,-1
2019-06-01 21:20:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 21:20:00+1000,APb0aa.776a.1788,7.0,7.0,-87.0,-1
2019-06-01 21:35:00+1000,adam-ap-office,13.0,13.0,-89.0,-1
2019-06-01 21:35:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 21:35:00+1000,APb0aa.776a.1788,6.0,6.0,-69.0,-1
2019-06-01 21:50:00+1000,APb0aa.776a.1788,8.0,8.0,-89.0,-1
2019-06-01 21:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 21:50:00+1000,adam-ap-office,17.0,17.0,-89.0,-1
2019-06-01 22:05:00+1000,adam-ap-office,15.0,15.0,-88.0,-1
2019-06-01 22:05:00+1000,APb0aa.776a.1788,7.0,7.0,-87.0,-1
2019-06-01 22:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 22:20:00+1000,3804_sda,12.0,8.0,-97.0,-1
2019-06-01 22:20:00+1000,adam-ap-office,14.0,14.0,-88.0,-1
2019-06-01 22:20:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-01 22:35:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-01 22:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 22:35:00+1000,adam-ap-office,12.0,12.0,-56.0,-1
2019-06-01 22:50:00+1000,APb0aa.776a.1788,6.0,6.0,-93.0,-1
2019-06-01 22:50:00+1000,adam-ap-office,12.0,12.0,-93.0,-1
2019-06-01 22:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-01 23:05:00+1000,adam-ap-office,13.0,13.0,-95.0,-1
2019-06-01 23:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-01 23:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 23:20:00+1000,adam-ap-office,12.0,12.0,-94.0,-1
2019-06-01 23:20:00+1000,3804_sda,12.0,9.0,-97.0,-1
2019-06-01 23:20:00+1000,APb0aa.776a.1788,7.0,7.0,-75.0,-1
2019-06-01 23:35:00+1000,APb0aa.776a.1788,7.0,7.0,-93.0,-1
2019-06-01 23:35:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-01 23:35:00+1000,adam-ap-office,13.0,13.0,-89.0,-1
2019-06-01 23:50:00+1000,APb0aa.776a.1788,7.0,7.0,-95.0,-1
2019-06-01 23:50:00+1000,adam-ap-office,12.0,12.0,-94.0,-1
2019-06-01 23:50:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 00:05:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-02 00:05:00+1000,APb0aa.776a.1788,8.0,8.0,-75.0,-1
2019-06-02 00:05:00+1000,adam-ap-office,14.0,14.0,-73.0,-1
2019-06-02 00:20:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-02 00:20:00+1000,APb0aa.776a.1788,6.0,6.0,-89.0,-1
2019-06-02 00:20:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 00:35:00+1000,3804_sda,8.0,8.0,-98.0,-1
2019-06-02 00:35:00+1000,APb0aa.776a.1788,7.0,7.0,-96.0,-1
2019-06-02 00:35:00+1000,adam-ap-office,14.0,14.0,-90.0,-1
2019-06-02 00:50:00+1000,APb0aa.776a.1788,7.0,7.0,-81.0,-1
2019-06-02 00:50:00+1000,adam-ap-office,12.0,12.0,-86.0,-1
2019-06-02 00:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 01:05:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-02 01:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-02 01:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 01:20:00+1000,APb0aa.776a.1788,7.0,7.0,-91.0,-1
2019-06-02 01:20:00+1000,3804_sda,12.0,9.0,-96.0,-1
2019-06-02 01:20:00+1000,adam-ap-office,12.0,12.0,-77.0,-1
2019-06-02 01:35:00+1000,adam-ap-office,12.0,12.0,-90.0,-1
2019-06-02 01:35:00+1000,APb0aa.776a.1788,7.0,7.0,-85.0,-1
2019-06-02 01:35:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 01:50:00+1000,adam-ap-office,17.0,17.0,-89.0,-1
2019-06-02 01:50:00+1000,APb0aa.776a.1788,8.0,8.0,-88.0,-1
2019-06-02 01:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 02:05:00+1000,APb0aa.776a.1788,7.0,7.0,-84.0,-1
2019-06-02 02:05:00+1000,adam-ap-office,16.0,16.0,-84.0,-1
2019-06-02 02:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 02:20:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-02 02:20:00+1000,adam-ap-office,14.0,14.0,-88.0,-1
2019-06-02 02:20:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 02:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-02 02:35:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-02 02:35:00+1000,adam-ap-office,11.0,11.0,-89.0,-1
2019-06-02 02:50:00+1000,adam-ap-office,13.0,13.0,-93.0,-1
2019-06-02 02:50:00+1000,3804_sda,26.0,26.0,-96.0,-1
2019-06-02 02:50:00+1000,APb0aa.776a.1788,10.0,10.0,-90.0,-1
2019-06-02 03:05:00+1000,APb0aa.776a.1788,7.0,7.0,-86.0,-1
2019-06-02 03:05:00+1000,adam-ap-office,12.0,12.0,-88.0,-1
2019-06-02 03:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 03:20:00+1000,adam-ap-office,18.0,18.0,-94.0,-1
2019-06-02 03:20:00+1000,APb0aa.776a.1788,8.0,8.0,-92.0,-1
2019-06-02 03:20:00+1000,3804_sda,30.0,10.0,-96.0,-1
2019-06-02 03:35:00+1000,adam-ap-office,18.0,18.0,-94.0,-1
2019-06-02 03:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-02 03:35:00+1000,APb0aa.776a.1788,8.0,8.0,-77.0,-1
2019-06-02 03:50:00+1000,APb0aa.776a.1788,25.0,25.0,-90.0,-1
2019-06-02 03:50:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 03:50:00+1000,adam-ap-office,17.0,17.0,-89.0,-1
2019-06-02 04:05:00+1000,APb0aa.776a.1788,8.0,8.0,-90.0,-1
2019-06-02 04:05:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 04:05:00+1000,adam-ap-office,12.0,12.0,-68.0,-1
2019-06-02 04:20:00+1000,3804_sda,13.0,9.0,-95.0,-1
2019-06-02 04:20:00+1000,APb0aa.776a.1788,7.0,7.0,-92.0,-1
2019-06-02 04:20:00+1000,adam-ap-office,13.0,13.0,-88.0,-1
2019-06-02 04:35:00+1000,adam-ap-office,13.0,13.0,-91.0,-1
2019-06-02 04:35:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 04:35:00+1000,APb0aa.776a.1788,8.0,8.0,-64.0,-1
2019-06-02 04:50:00+1000,adam-ap-office,13.0,13.0,-89.0,-1
2019-06-02 04:50:00+1000,3804_sda,8.0,8.0,-96.0,-1
2019-06-02 04:50:00+1000,APb0aa.776a.1788,7.0,7.0,-77.0,-1
2019-06-02 05:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 05:05:00+1000,adam-ap-office,16.0,16.0,-91.0,-1
2019-06-02 05:05:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-02 05:20:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-02 05:20:00+1000,adam-ap-office,15.0,15.0,-95.0,-1
2019-06-02 05:20:00+1000,3804_sda,20.0,9.0,-96.0,-1
2019-06-02 05:35:00+1000,APb0aa.776a.1788,7.0,7.0,-88.0,-1
2019-06-02 05:35:00+1000,adam-ap-office,31.0,31.0,-88.0,-1
2019-06-02 05:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-02 05:50:00+1000,3804_sda,10.0,9.0,-95.0,-1
2019-06-02 05:50:00+1000,adam-ap-office,12.0,12.0,-89.0,-1
2019-06-02 05:50:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-02 06:05:00+1000,adam-ap-office,13.0,13.0,-90.0,-1
2019-06-02 06:05:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-02 06:05:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 06:20:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 06:20:00+1000,adam-ap-office,12.0,12.0,-90.0,-1
2019-06-02 06:20:00+1000,APb0aa.776a.1788,10.0,10.0,-89.0,-1
2019-06-02 06:35:00+1000,3804_sda,9.0,9.0,-97.0,-1
2019-06-02 06:35:00+1000,APb0aa.776a.1788,6.0,6.0,-92.0,-1
2019-06-02 06:35:00+1000,adam-ap-office,12.0,12.0,-95.0,-1
2019-06-02 06:50:00+1000,APb0aa.776a.1788,7.0,7.0,-90.0,-1
2019-06-02 06:50:00+1000,3804_sda,8.0,8.0,-97.0,-1
2019-06-02 06:50:00+1000,adam-ap-office,14.0,14.0,-88.0,-1
2019-06-02 07:05:00+1000,3804_sda,34.0,34.0,-96.0,-1
2019-06-02 07:05:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
2019-06-02 07:05:00+1000,adam-ap-office,13.0,13.0,-89.0,-1
2019-06-02 07:20:00+1000,APb0aa.776a.1788,7.0,7.0,-89.0,-1
